ID	sample_SRR5343917	sample_SRR5343919	sample_SRR5343921	sample_SRR5343923	sample_SRR5343925
ENSG00000237149	212	325	152	368	99
ENSG00000273248	0	6	1	3	0
ENSG00000272692	11	34	46	22	28
ENSG00000236842	5	0	3	12	4
ENSG00000148655	1497	1196	239	366	1081
ENSG00000279814	0	1	0	0	0
ENSG00000207583	0	0	0	0	0
ENSG00000277338	0	0	0	0	0
ENSG00000268659	0	0	0	0	1
ENSG00000228280	2	4	2	6	7
ENSG00000221232	0	0	0	0	0
ENSG00000265486	0	0	0	0	0
ENSG00000201954	0	0	0	0	0
ENSG00000278992	0	0	0	0	0
ENSG00000281042	0	0	0	0	1
ENSG00000230575	0	0	0	0	0
ENSG00000269256	0	0	0	1	2
ENSG00000277257	0	0	1	0	0
ENSG00000252888	0	0	0	0	0
ENSG00000224948	0	0	0	0	0
ENSG00000156113	501	430	9917	1969	853
ENSG00000236467	2	1	32	13	2
ENSG00000225497	0	2	0	0	0
ENSG00000224500	0	0	0	0	0
ENSG00000225652	0	0	0	2	0
ENSG00000228092	0	0	0	0	0
ENSG00000199592	0	0	0	0	0
ENSG00000213514	2	9	27	13	5
ENSG00000277981	0	1	0	0	0
ENSG00000199664	0	0	0	0	2
ENSG00000213513	12	10	23	13	5
ENSG00000228748	1	5	9	17	11
ENSG00000151208	3655	189	2904	2931	957
ENSG00000204049	0	0	1	0	1
ENSG00000243446	0	0	0	0	0
ENSG00000281632	0	0	0	0	0
ENSG00000233871	36	5	24	27	12
ENSG00000234612	0	0	0	0	0
ENSG00000274686	1	0	0	0	0
ENSG00000148606	3019	1282	1879	2434	1503
ENSG00000138326	95151	52455	52089	25653	47482
ENSG00000231957	0	0	0	0	0
ENSG00000283096	0	0	0	0	0
ENSG00000282863	0	1	1	1	0
ENSG00000230417	14	14	24	11	15
ENSG00000229543	15	2	9	0	1
ENSG00000230229	0	0	0	1	0
ENSG00000201393	0	0	0	0	0
ENSG00000282952	0	0	1	0	0
ENSG00000228683	0	0	1	2	0
ENSG00000224596	24	18	1189	2826	118
ENSG00000229569	0	2	0	0	1
ENSG00000108175	8572	2077	17680	9503	5223
ENSG00000108179	3696	3087	4026	2307	4703
ENSG00000165424	5042	1162	11649	21038	1579
ENSG00000235426	1	3	3	6	0
ENSG00000259021	0	0	0	0	0
ENSG00000241317	8	0	0	0	0
ENSG00000235705	5	0	0	0	0
ENSG00000253626	1706	827	2884	879	1041
ENSG00000271985	0	0	0	0	0
ENSG00000232965	0	0	0	0	0
ENSG00000185303	2	0	0	0	0
ENSG00000219430	0	0	0	0	0
ENSG00000225827	0	0	0	0	0
ENSG00000122852	0	0	0	0	0
ENSG00000226676	1	0	0	0	0
ENSG00000244733	35	52	23	22	76
ENSG00000225484	797	677	369	673	695
ENSG00000272489	3	3	1	1	4
ENSG00000280355	62	9	15	19	33
ENSG00000278616	80	2	27	15	18
ENSG00000224886	0	0	0	0	0
ENSG00000188199	5	12	5	8	7
ENSG00000272447	215	83	95	180	76
ENSG00000228570	4	2	0	3	1
ENSG00000214695	0	0	0	0	0
ENSG00000204437	0	0	0	0	2
ENSG00000214584	1	0	0	0	0
ENSG00000242600	0	18	21	5	115
ENSG00000283101	0	0	0	0	0
ENSG00000133661	1	2	30	1	23
ENSG00000273372	0	1	0	0	0
ENSG00000280259	0	0	0	0	0
ENSG00000235924	0	0	1	0	0
ENSG00000225100	0	0	0	0	0
ENSG00000229616	0	1	0	0	0
ENSG00000224760	0	0	0	0	1
ENSG00000236217	1	0	0	0	0
ENSG00000227515	0	0	1	1	0
ENSG00000230091	19	15	319	22	27
ENSG00000282432	0	0	0	0	0
ENSG00000133678	810	809	763	819	682
ENSG00000279399	0	0	0	0	0
ENSG00000230171	0	0	2	0	0
ENSG00000189129	26	86	198	556	226
ENSG00000122359	16761	3360	5046	9170	7099
ENSG00000280954	0	1	0	0	0
ENSG00000237523	1	10	10	47	7
ENSG00000234319	0	0	0	0	0
ENSG00000234382	0	1	0	0	0
ENSG00000234743	168	228	227	194	271
ENSG00000279359	3	0	2	0	3
ENSG00000151224	3352	2139	7	23	1626
ENSG00000232950	0	0	0	0	0
ENSG00000235858	0	0	0	0	0
ENSG00000170788	0	1	1	0	6
ENSG00000133665	195	28	1	2	88
ENSG00000122378	2420	5079	12588	6809	5176
ENSG00000108219	20835	6580	7105	9219	7871
ENSG00000226659	20	18	96	18	0
ENSG00000178217	21	10	13	5	14
ENSG00000231082	0	0	0	0	1
ENSG00000233353	0	0	0	0	0
ENSG00000233703	0	0	0	0	0
ENSG00000231060	0	0	0	0	1
ENSG00000227209	0	0	0	0	0
ENSG00000226466	0	0	0	2	0
ENSG00000265990	0	0	0	0	0
ENSG00000185737	392	41	52	9	636
ENSG00000221378	0	0	0	0	0
ENSG00000229458	0	0	1	0	1
ENSG00000225738	0	0	0	0	2
ENSG00000207275	0	0	0	0	1
ENSG00000274635	0	0	0	0	0
ENSG00000200774	0	0	0	0	0
ENSG00000234931	0	0	0	0	0
ENSG00000265268	0	0	0	0	0
ENSG00000233945	0	0	0	0	0
ENSG00000223565	0	0	0	0	0
ENSG00000212324	0	0	0	0	0
ENSG00000233258	0	0	0	0	0
ENSG00000200789	0	0	0	0	0
ENSG00000212769	0	0	0	1	0
ENSG00000271933	7	12	15	33	5
ENSG00000165678	18337	12190	7565	8220	12974
ENSG00000188373	0	0	0	2	0
ENSG00000148600	4	9	367	7	26
ENSG00000204033	1	0	0	0	0
ENSG00000148602	1	0	6	0	0
ENSG00000148604	119	26	18	0	8
ENSG00000229404	4	24	13	1	0
ENSG00000107771	3036	1818	2557	2317	2278
ENSG00000233189	0	0	0	0	0
ENSG00000225423	1	2	3	5	2
ENSG00000225928	0	2	0	0	0
ENSG00000178429	93	533	35	47	194
ENSG00000238469	0	0	0	0	0
ENSG00000237267	0	0	0	0	0
ENSG00000223993	0	0	0	0	0
ENSG00000224504	0	0	0	0	2
ENSG00000230962	0	0	0	0	0
ENSG00000279910	0	0	0	0	0
ENSG00000223064	0	0	0	0	0
ENSG00000280134	0	0	1	2	1
ENSG00000234942	0	0	0	0	1
ENSG00000182771	47	43	186	211	108
ENSG00000278333	0	0	0	0	0
ENSG00000270002	2	1	0	0	0
ENSG00000252292	0	0	0	0	0
ENSG00000236606	0	0	0	0	0
ENSG00000200487	0	0	0	0	0
ENSG00000199104	0	0	0	0	0
ENSG00000238803	0	0	0	0	0
ENSG00000062650	5126	2629	3053	3980	3511
ENSG00000212332	0	0	0	1	1
ENSG00000227896	19	51	28	29	91
ENSG00000230507	0	1	1	0	0
ENSG00000122375	0	3	7	13	37
ENSG00000122367	4099	321	114	98	223
ENSG00000272631	11	78	77	119	83
ENSG00000281735	0	0	0	0	0
ENSG00000107779	2800	1396	1784	1857	1416
ENSG00000270874	0	1	0	1	1
ENSG00000200176	0	0	0	0	0
ENSG00000173269	707	381	732	2618	1698
ENSG00000281974	0	1	1	4	1
ENSG00000173267	76	83	326	350	143
ENSG00000272734	251	268	430	152	165
ENSG00000148671	0	0	0	0	0
ENSG00000273413	0	0	0	0	0
ENSG00000271880	3	54	2	8	4
ENSG00000240089	0	0	0	0	0
ENSG00000151303	0	29	2	2	6
ENSG00000272508	1	46	0	1	3
ENSG00000261011	0	0	0	0	0
ENSG00000229969	0	0	0	0	0
ENSG00000188100	0	0	0	0	0
ENSG00000271573	0	0	0	0	0
ENSG00000200253	5	2	0	2	11
ENSG00000148672	13128	7332	6890	4991	9719
ENSG00000122376	2170	1825	1507	1296	1774
ENSG00000237280	0	1	0	1	2
ENSG00000273946	1	2	0	0	0
ENSG00000223482	1554	782	759	761	771
ENSG00000184923	13	4	11	19	11
ENSG00000224914	229	93	153	193	124
ENSG00000214562	37	27	21	30	27
ENSG00000237740	0	0	0	0	0
ENSG00000236417	0	0	0	0	0
ENSG00000228055	0	0	0	0	0
ENSG00000231569	0	0	1	0	0
ENSG00000107789	3143	1830	1709	1660	1731
ENSG00000223761	2	0	0	0	0
ENSG00000225913	0	3	1	0	7
ENSG00000196566	0	0	1	0	2
ENSG00000234192	0	0	0	0	0
ENSG00000198682	155	569	1152	2334	3676
ENSG00000138138	7380	2995	3923	2385	3371
ENSG00000223820	67	26	45	21	40
ENSG00000243782	1	1	1	1	0
ENSG00000227268	10	33	88	21	44
ENSG00000171862	4631	3168	3752	5203	6778
ENSG00000224745	0	3	2	5	23
ENSG00000213613	0	2	1	5	1
ENSG00000200891	0	0	0	0	0
ENSG00000227905	0	0	0	0	0
ENSG00000275015	0	4	0	0	0
ENSG00000184719	21	2728	329	115	550
ENSG00000201548	0	0	0	0	0
ENSG00000204022	0	1	3	1	4
ENSG00000237205	0	0	0	0	0
ENSG00000182333	0	0	0	0	0
ENSG00000271408	0	0	0	0	0
ENSG00000204021	0	0	16	0	0
ENSG00000226358	0	0	0	0	0
ENSG00000204020	0	0	7	5	6
ENSG00000235150	0	0	0	0	0
ENSG00000173239	0	14	0	1	34
ENSG00000152766	0	198	26	60	499
ENSG00000234256	0	1	1	1	2
ENSG00000138134	867	722	831	1145	671
ENSG00000180139	9	25	19	100	48
ENSG00000107796	3357	907	10789	8664	8006
ENSG00000026103	67	567	1790	965	1513
ENSG00000275693	0	1	2	0	5
ENSG00000261438	1	12	39	29	46
ENSG00000265375	0	0	0	0	0
ENSG00000233292	0	0	2	0	0
ENSG00000138135	3	15	1968	2793	184
ENSG00000107798	8441	9180	6664	19414	16244
ENSG00000266769	0	0	0	0	0
ENSG00000232110	6	5	1	4	4
ENSG00000119922	1446	1045	722	1313	6198
ENSG00000119917	2003	3323	1346	2484	7858
ENSG00000224289	0	0	0	0	0
ENSG00000204010	0	1	0	2	8
ENSG00000185745	590	2581	790	1780	7160
ENSG00000152778	1406	1434	724	858	2200
ENSG00000152779	3	12	5	5	37
ENSG00000234452	0	0	0	0	0
ENSG00000152782	365	613	459	479	442
ENSG00000198997	0	0	0	0	0
ENSG00000249962	0	0	0	0	0
ENSG00000232936	0	3	8	0	6
ENSG00000225836	0	0	3	0	0
ENSG00000235100	35	10	32	16	10
ENSG00000240996	5	8	40	32	1
ENSG00000138182	746	936	1821	2869	2041
ENSG00000232229	2	295	87	98	46
ENSG00000270670	0	0	0	0	0
ENSG00000280560	0	2	0	1	3
ENSG00000226159	0	0	0	0	0
ENSG00000228938	0	4	2	1	2
ENSG00000274223	0	0	0	0	0
ENSG00000222451	0	0	0	0	0
ENSG00000236373	0	0	0	0	0
ENSG00000224750	3	1	2	9	0
ENSG00000238291	0	0	1	2	0
ENSG00000283053	0	0	0	0	0
ENSG00000148680	7	29	558	692	17
ENSG00000148688	1277	1642	1049	1227	2313
ENSG00000222305	0	0	0	0	1
ENSG00000148677	8	431	31	1	10
ENSG00000201604	0	0	0	0	0
ENSG00000225519	0	3	0	1	1
ENSG00000273124	28	23	12	4	9
ENSG00000224851	0	1	0	1	0
ENSG00000220585	0	0	0	0	0
ENSG00000234043	22	16	27	6	15
ENSG00000180628	2303	2289	1892	1591	3100
ENSG00000165338	1043	931	1225	1980	714
ENSG00000271385	0	0	0	0	0
ENSG00000223876	0	0	0	1	0
ENSG00000119938	13	1519	1152	122	619
ENSG00000213449	0	0	0	0	0
ENSG00000228759	0	0	0	0	0
ENSG00000228701	2	21	109	93	33
ENSG00000107854	4611	3087	3954	4595	3934
ENSG00000180581	29	41	39	92	22
ENSG00000273497	0	0	0	0	0
ENSG00000174721	74	63	209	124	62
ENSG00000272817	0	0	7	4	3
ENSG00000095564	3076	1652	4751	4635	2008
ENSG00000107864	304	144	99	332	287
ENSG00000252993	0	0	0	0	0
ENSG00000214549	4	0	6	3	1
ENSG00000213484	0	0	1	0	0
ENSG00000264076	0	0	0	0	0
ENSG00000221042	0	0	0	0	0
ENSG00000105988	10	15	7	7	2
ENSG00000199881	0	0	0	0	0
ENSG00000198060	2588	1733	1263	1164	2122
ENSG00000202297	0	0	0	0	0
ENSG00000232709	0	2	3	7	1
ENSG00000207895	0	0	0	0	1
ENSG00000119912	3474	1484	2665	2434	2045
ENSG00000138160	2669	1144	2406	2731	3548
ENSG00000184111	0	0	0	0	0
ENSG00000264313	0	0	0	2	0
ENSG00000236493	26	13	18	25	11
ENSG00000152804	75	515	355	1159	656
ENSG00000201412	0	0	0	0	0
ENSG00000138190	1072	1014	698	1506	939
ENSG00000225118	0	0	0	0	0
ENSG00000226425	0	0	0	0	1
ENSG00000187553	0	4	2	8	33
ENSG00000279607	0	1	1	0	7
ENSG00000095596	6	4	19	4	28
ENSG00000232805	0	0	0	0	0
ENSG00000237417	1	0	1	1	2
ENSG00000213432	1	3	2	1	1
ENSG00000138119	11275	2145	4086	16352	5053
ENSG00000138180	1833	1369	1676	3161	3295
ENSG00000212396	0	4	1	3	4
ENSG00000186188	17	17	3	55	96
ENSG00000138207	7	1	77	320	166
ENSG00000221352	0	0	0	0	0
ENSG00000095464	1	19	8	15	16
ENSG00000148690	502	1380	762	938	963
ENSG00000108231	7	2	0	3	4
ENSG00000280660	8	1	1	0	0
ENSG00000280485	8	0	0	0	0
ENSG00000227995	0	0	0	0	0
ENSG00000176273	1576	394	562	635	384
ENSG00000180764	160	68	122	117	132
ENSG00000274289	0	0	0	0	0
ENSG00000138193	482	268	2230	1188	356
ENSG00000232913	0	0	1	3	1
ENSG00000231575	0	0	0	0	0
ENSG00000234724	0	0	3	0	0
ENSG00000206631	0	0	0	0	0
ENSG00000228553	0	0	0	0	0
ENSG00000268894	2	34	3	5	0
ENSG00000273450	1	1	2	3	4
ENSG00000173145	2029	1663	1307	1871	1698
ENSG00000108239	896	548	486	890	896
ENSG00000119969	571	1096	1125	1455	2147
ENSG00000244332	0	1	0	2	10
ENSG00000235746	0	0	0	0	0
ENSG00000108242	0	0	0	0	2
ENSG00000276490	0	0	0	0	0
ENSG00000165841	0	0	0	0	0
ENSG00000230338	0	0	0	0	0
ENSG00000235199	0	0	0	0	0
ENSG00000225354	0	0	0	0	0
ENSG00000138109	3	0	0	9	4
ENSG00000233377	0	0	0	0	0
ENSG00000228460	0	0	0	0	0
ENSG00000260863	0	0	0	1	0
ENSG00000237885	0	0	0	0	0
ENSG00000138115	0	0	1	1	11
ENSG00000231829	0	2	0	3	0
ENSG00000274691	0	0	0	0	0
ENSG00000225533	0	1	0	1	1
ENSG00000173124	0	2	1	0	1
ENSG00000234026	0	0	0	0	0
ENSG00000107438	571	677	2424	2931	3610
ENSG00000095637	3672	6832	5672	3269	4779
ENSG00000214362	0	0	0	0	0
ENSG00000059573	11361	6095	8536	5172	5855
ENSG00000119977	5378	3253	5125	4556	2388
ENSG00000138185	5332	4182	718	1442	2834
ENSG00000226688	430	448	445	330	377
ENSG00000240527	154	112	124	121	229
ENSG00000282889	0	0	0	0	0
ENSG00000270099	0	0	1	0	0
ENSG00000173088	9	9	9	3	10
ENSG00000269948	2	9	2	6	10
ENSG00000269920	2	3	0	6	6
ENSG00000227805	0	1	0	0	0
ENSG00000188649	1	12	4	8	4
ENSG00000107443	818	518	582	253	739
ENSG00000266407	0	0	0	0	0
ENSG00000200728	0	0	0	0	0
ENSG00000278748	0	0	0	0	0
ENSG00000177853	1420	1623	1689	1665	1715
ENSG00000273577	0	0	0	0	0
ENSG00000229417	3	35	5	14	34
ENSG00000095585	43	295	36	188	370
ENSG00000229418	0	0	0	1	0
ENSG00000107447	0	2	0	0	0
ENSG00000197430	0	1	1	0	0
ENSG00000095587	19	10	97	34	85
ENSG00000077147	15903	8123	10597	10196	11911
ENSG00000235677	9	7	9	10	8
ENSG00000155629	310	1411	1303	1559	5017
ENSG00000202047	0	0	0	0	0
ENSG00000227032	0	0	0	0	1
ENSG00000207287	0	0	0	0	0
ENSG00000236552	5746	7545	3323	1756	1511
ENSG00000207976	0	0	0	0	0
ENSG00000196233	583	725	1045	1876	1300
ENSG00000232875	0	0	0	0	0
ENSG00000155640	297	45	234	556	133
ENSG00000231025	208	301	180	538	606
ENSG00000187122	20	21	23	23	349
ENSG00000234855	0	0	0	0	0
ENSG00000269891	0	0	4	0	2
ENSG00000213390	1390	1041	2863	1366	769
ENSG00000231398	0	0	1	0	0
ENSG00000277308	0	1	0	0	0
ENSG00000237169	0	4	3	0	7
ENSG00000165879	456	117	153	106	290
ENSG00000181274	2264	442	608	326	896
ENSG00000225850	13	2	8	3	0
ENSG00000052749	2170	2543	2867	2890	2722
ENSG00000231508	0	0	0	1	0
ENSG00000231970	3	0	1	1	0
ENSG00000200737	0	2	1	14	4
ENSG00000171314	9605	4930	13842	10462	8390
ENSG00000171311	1369	1270	950	1275	2298
ENSG00000171307	2673	1817	1764	1337	2572
ENSG00000155229	6702	2821	5028	5379	3321
ENSG00000264677	0	0	1	0	0
ENSG00000165886	2027	772	2392	3301	1389
ENSG00000165887	1	0	10	25	7
ENSG00000241935	475	113	6	11	23
ENSG00000249967	0	0	0	0	0
ENSG00000203942	1	0	0	0	1
ENSG00000171160	814	429	569	569	283
ENSG00000155252	3902	1696	1915	3566	2179
ENSG00000119986	2952	2919	825	659	4411
ENSG00000155254	6679	3582	4817	7557	3696
ENSG00000155256	4584	3289	2027	3147	2592
ENSG00000120057	0	17	52	1	0
ENSG00000227356	21	8	9	0	5
ENSG00000155265	1804	4354	220	236	2056
ENSG00000095713	16	2600	474	180	1899
ENSG00000265398	0	1	1	0	0
ENSG00000278752	0	0	0	0	0
ENSG00000166024	1914	985	1085	1383	1157
ENSG00000138131	11	132	21304	37265	152
ENSG00000230928	2	1	144	507	0
ENSG00000119943	1110	196	616	8040	213
ENSG00000221419	0	0	0	0	0
ENSG00000107521	8380	3638	2194	4013	3911
ENSG00000264610	0	0	1	2	2
ENSG00000172987	28	137	178	17	12
ENSG00000274056	0	0	0	0	0
ENSG00000236818	0	0	0	0	0
ENSG00000234109	0	0	0	0	0
ENSG00000119946	2	853	1546	10	172
ENSG00000120053	3760	1562	3274	2360	2125
ENSG00000224934	28	117	68	76	183
ENSG00000281581	0	0	0	0	0
ENSG00000257582	0	0	0	3	0
ENSG00000228778	0	0	1	1	0
ENSG00000119919	0	12	13	1	27
ENSG00000155287	920	1049	963	1294	2042
ENSG00000260475	2	11	7	8	5
ENSG00000229278	4	8	15	14	15
ENSG00000198018	2538	511	1640	1789	688
ENSG00000233690	2	5	8	1	7
ENSG00000119929	1467	798	588	657	736
ENSG00000014919	3129	1620	1513	1820	1911
ENSG00000023839	4574	2025	39	72	343
ENSG00000227351	0	0	0	0	0
ENSG00000107554	1887	325	1482	1570	937
ENSG00000227695	3	14	8	22	5
ENSG00000120054	714	532	527	140	394
ENSG00000232230	0	1	1	0	0
ENSG00000270623	0	0	0	1	0
ENSG00000107566	5491	2459	3299	4369	2936
ENSG00000213341	1719	1523	1290	2276	1873
ENSG00000236308	0	25	7	20	38
ENSG00000227492	3	6	4	8	6
ENSG00000095485	1870	1406	712	1124	1180
ENSG00000212464	1	1	2	3	1
ENSG00000230224	1	9	11	36	17
ENSG00000207362	0	0	0	0	0
ENSG00000196072	1778	3607	1792	2861	3770
ENSG00000107593	10	80	23	20	158
ENSG00000231188	0	2	2	0	2
ENSG00000099194	27334	22597	32676	15844	17826
ENSG00000235823	203	346	936	404	223
ENSG00000212325	0	0	0	0	0
ENSG00000273030	0	2	3	1	2
ENSG00000075290	0	0	28	2	2
ENSG00000075826	127	314	1409	349	403
ENSG00000255339	0	1	2	0	1
ENSG00000166136	272	829	739	682	1153
ENSG00000166135	4893	2042	3677	4041	2459
ENSG00000274660	0	0	0	0	0
ENSG00000075891	1	0	3	0	1
ENSG00000222072	0	0	0	0	0
ENSG00000272572	7	22	17	30	13
ENSG00000119906	3358	2154	2589	3677	3463
ENSG00000273476	2	1	0	1	3
ENSG00000055950	3759	2571	1814	2108	2143
ENSG00000095539	11	153	432	221	157
ENSG00000207551	0	0	0	0	0
ENSG00000236662	1	1	3	1	1
ENSG00000107815	3417	862	1216	1037	859
ENSG00000107816	8420	3225	6302	8192	5136
ENSG00000186862	246	127	365	337	279
ENSG00000107819	10423	3260	7702	8706	4663
ENSG00000273162	16	69	62	45	55
ENSG00000107821	772	453	1551	1483	130
ENSG00000236311	0	0	1	0	0
ENSG00000107807	1	26	70	0	0
ENSG00000237579	0	0	0	0	0
ENSG00000270973	0	0	0	0	0
ENSG00000138136	0	19	22	1	2
ENSG00000227128	0	31	22	0	14
ENSG00000229649	0	0	0	0	0
ENSG00000222238	0	0	0	0	0
ENSG00000225208	0	0	0	0	0
ENSG00000230967	0	0	0	0	0
ENSG00000166167	2496	832	1418	785	1321
ENSG00000222414	0	1	0	0	0
ENSG00000166171	636	1214	1071	765	828
ENSG00000166169	1189	983	737	821	873
ENSG00000263436	0	0	0	0	0
ENSG00000107829	2111	1139	1325	627	923
ENSG00000222051	0	0	3	1	0
ENSG00000224817	0	0	0	0	1
ENSG00000107831	0	1	0	0	3
ENSG00000107833	2037	1812	1705	1407	1869
ENSG00000198408	5686	10119	8019	11130	7922
ENSG00000226009	2	8	2	5	10
ENSG00000120049	43	344	122	173	655
ENSG00000120029	2475	1353	1361	1315	1514
ENSG00000278628	0	0	0	0	0
ENSG00000274742	0	1	0	0	0
ENSG00000222430	0	0	0	0	0
ENSG00000166189	1987	1052	803	909	1079
ENSG00000224302	0	0	0	3	0
ENSG00000229629	0	1	0	0	0
ENSG00000198728	5029	2445	3073	2864	3236
ENSG00000148840	4564	1751	3910	4675	2417
ENSG00000166197	12066	5088	10650	7329	7970
ENSG00000119915	1	30	80	45	61
ENSG00000107859	0	1	18	2	2
ENSG00000107862	5945	2088	6810	8374	3515
ENSG00000251989	0	0	0	0	0
ENSG00000077150	1958	1537	2577	3886	5484
ENSG00000059915	75	738	1049	1154	480
ENSG00000275957	0	0	0	0	0
ENSG00000107872	993	955	295	569	856
ENSG00000107874	3483	1726	2097	1814	2141
ENSG00000202569	0	0	1	2	3
ENSG00000269609	207	370	299	255	306
ENSG00000120055	1	7	3	4	11
ENSG00000138111	335	221	241	271	801
ENSG00000138107	9325	3946	4668	6592	5649
ENSG00000273262	0	0	0	0	0
ENSG00000107882	2342	732	1948	2168	1057
ENSG00000228657	0	1	1	0	0
ENSG00000207029	0	0	0	0	0
ENSG00000272933	163	21	130	183	52
ENSG00000171206	4620	1238	4689	9158	2875
ENSG00000138175	1849	1681	1295	1156	1856
ENSG00000156398	211	387	251	308	949
ENSG00000166272	2837	2318	2183	4031	3133
ENSG00000252994	0	2	0	0	0
ENSG00000148795	5	3	7	7	5
ENSG00000203886	0	0	0	1	0
ENSG00000213061	2	2	2	2	0
ENSG00000236937	0	0	0	0	0
ENSG00000282772	1	2	0	2	1
ENSG00000166275	1433	2385	401	949	1111
ENSG00000270316	1	0	0	0	0
ENSG00000214435	0	2	0	0	4
ENSG00000235266	0	0	0	0	0
ENSG00000272912	0	5	0	0	2
ENSG00000148842	1009	483	992	804	586
ENSG00000278498	0	0	0	0	0
ENSG00000076685	2076	726	1468	1423	1257
ENSG00000237827	0	0	0	0	0
ENSG00000276694	0	0	0	0	0
ENSG00000213277	0	0	0	4	5
ENSG00000229256	11	9	18	14	6
ENSG00000235376	15	4	32	22	7
ENSG00000148798	2	0	115	8	3
ENSG00000156374	705	860	444	615	1135
ENSG00000212413	0	0	0	0	1
ENSG00000148835	534	233	332	228	349
ENSG00000173915	5360	7104	2278	2602	6392
ENSG00000221767	0	0	0	0	0
ENSG00000148843	6733	2885	3929	5435	2880
ENSG00000138172	577	351	2794	3412	1250
ENSG00000273485	3	0	0	3	1
ENSG00000234699	1	1	22	10	5
ENSG00000185933	0	2	9	10	4
ENSG00000183128	11	0	1	51	0
ENSG00000235470	0	1	0	0	0
ENSG00000107954	12	31	43	23	64
ENSG00000226431	0	0	0	0	0
ENSG00000107957	9927	3726	13576	14125	9517
ENSG00000273108	0	24	9	6	12
ENSG00000222503	0	0	0	0	1
ENSG00000280693	19	4	377	2198	22
ENSG00000260461	95	34	65	144	40
ENSG00000107960	1031	329	1177	1081	595
ENSG00000065613	4996	2760	4473	6745	3996
ENSG00000266754	0	0	0	0	1
ENSG00000065618	7	36	8	78	53
ENSG00000216083	0	0	0	0	0
ENSG00000156384	368	359	330	429	637
ENSG00000197748	139	153	139	33	50
ENSG00000208033	0	0	0	0	0
ENSG00000148834	11322	52623	3894	7801	27061
ENSG00000266852	44	25	3	17	4
ENSG00000065621	72	157	28	60	200
ENSG00000148841	2198	2775	2217	7859	2541
ENSG00000270075	0	0	0	0	0
ENSG00000228261	0	0	6	17	0
ENSG00000231233	3	140	21	14	17
ENSG00000120051	15	30	20	42	61
ENSG00000225768	15	213	70	2	217
ENSG00000237761	0	0	0	0	0
ENSG00000156395	5	43	2	6	0
ENSG00000226387	0	0	0	0	0
ENSG00000207068	0	0	0	0	0
ENSG00000233477	0	0	0	0	0
ENSG00000213260	14	2	12	27	7
ENSG00000229466	0	0	0	0	0
ENSG00000229775	0	1	0	0	0
ENSG00000215002	0	0	0	0	0
ENSG00000108018	2320	865	13367	7878	552
ENSG00000281014	0	0	0	0	0
ENSG00000200626	0	0	0	0	0
ENSG00000200079	0	0	0	0	0
ENSG00000229981	1	1	24	2	0
ENSG00000234544	0	0	2	0	0
ENSG00000203434	0	1	32	1	0
ENSG00000222631	0	0	0	0	0
ENSG00000223381	0	0	0	0	0
ENSG00000224498	2	0	0	0	0
ENSG00000222436	0	0	0	0	0
ENSG00000252574	0	0	0	0	0
ENSG00000200217	0	0	0	0	0
ENSG00000232728	0	0	0	0	0
ENSG00000237242	0	0	0	0	0
ENSG00000270333	1	0	0	0	1
ENSG00000270294	3	0	3	3	1
ENSG00000224907	0	0	0	0	0
ENSG00000108039	12866	2831	4331	7089	4077
ENSG00000272160	0	0	0	1	0
ENSG00000203876	9	8	21	8	4
ENSG00000148700	7940	2852	8764	8746	4334
ENSG00000226734	0	0	0	0	0
ENSG00000119950	11842	8728	3081	4199	9929
ENSG00000228417	0	4	1	0	2
ENSG00000214067	0	5	0	1	1
ENSG00000119953	3474	2031	2297	2457	2204
ENSG00000273143	49	6	34	181	7
ENSG00000221359	0	0	0	1	0
ENSG00000237642	0	1	0	0	2
ENSG00000138166	1389	642	2197	9515	849
ENSG00000233518	0	0	0	3	0
ENSG00000108055	6645	2651	5463	5163	4645
ENSG00000223302	0	0	1	0	0
ENSG00000203867	993	363	194	32	105
ENSG00000252036	0	0	0	0	0
ENSG00000199364	0	1	0	0	0
ENSG00000232470	11	9	20	21	10
ENSG00000203497	139	130	118	163	97
ENSG00000150593	9901	8706	7256	3786	3089
ENSG00000265827	0	0	0	0	0
ENSG00000214413	803	875	880	944	741
ENSG00000278601	1	22	2	7	15
ENSG00000270589	3	23	27	28	26
ENSG00000108061	3248	2124	2451	2616	2529
ENSG00000234118	32	145	25	25	24
ENSG00000221214	0	0	0	1	0
ENSG00000150594	18	149	214	1617	102
ENSG00000213247	0	1	0	0	0
ENSG00000237618	0	0	0	0	0
ENSG00000227851	0	1	0	0	0
ENSG00000230809	0	0	0	0	0
ENSG00000277847	0	0	0	0	0
ENSG00000119927	1827	2931	1205	1749	1058
ENSG00000119913	3	4	0	0	1
ENSG00000276857	0	0	0	0	0
ENSG00000243316	9	0	0	0	1
ENSG00000197142	336	348	241	716	866
ENSG00000232934	6	15	1	13	29
ENSG00000023041	3822	2142	2351	2283	2763
ENSG00000151532	2161	1024	1206	1155	1218
ENSG00000234017	0	0	0	2	1
ENSG00000264763	0	0	0	0	0
ENSG00000233340	0	1	0	0	0
ENSG00000260917	150	205	341	257	204
ENSG00000279315	0	0	1	0	0
ENSG00000225292	1	0	1	3	0
ENSG00000148737	2463	1143	2527	1217	849
ENSG00000233547	5	3	6	12	6
ENSG00000227560	0	3	3	0	1
ENSG00000238380	0	0	0	0	0
ENSG00000230018	0	1	2	13	3
ENSG00000148702	0	0	3	0	0
